,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,NumMosquitos,Day,Month,Year,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Week,geometry
5160,2011-07-11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,3,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.612922 41.754676)
5161,2011-07-11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX TERRITANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.612922 41.754676)
5162,2011-07-11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.590773 41.754292)
5163,2011-07-11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.731435 41.743402)
5164,2011-07-11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,9,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.731435 41.743402)
5165,2011-07-11,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX SALINARIUS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.731435 41.743402)
5166,2011-07-11,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,0,3,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.55551 41.733643)
5167,2011-07-11,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,0,3,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.862995 41.99247800000001)
5168,2011-07-11,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,0,3,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.862995 41.99247800000001)
5169,2011-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,3,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.752411 41.778297)
5170,2011-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,0,16,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.752411 41.778297)
5171,2011-07-11,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0,2,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.62979799999999 41.878114)
5172,2011-07-11,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.62979799999999 41.878114)
5173,2011-07-11,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,0,4,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.60096300000002 41.728495)
5174,2011-07-11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,2,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.890615 41.974689)
5175,2011-07-11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,217,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.890615 41.974689)
5176,2011-07-11,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,288,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.890615 41.974689)
5177,2011-07-11,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,42,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.930995 41.957799)
5178,2011-07-11,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,103,11,7,2011,1,88,71,80,71,74.0,0.0,15.0,426,1928,HZ,0.39,29.12,29.82,5.5,25,8.5,28,POINT (-87.930995 41.957799)
5179,2011-07-11,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,2,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.546587 41.740641)
5180,2011-07-11,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,14,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.605294 41.750498)
5181,2011-07-11,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,0,2,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.605294 41.750498)
5182,2011-07-11,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,94,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.599862 41.673408)
5183,2011-07-11,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,29,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.599862 41.673408)
5184,2011-07-11,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,37,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.585413 41.72646500000001)
5185,2011-07-11,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,21,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.585413 41.72646500000001)
5186,2011-07-11,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.585413 41.72646500000001)
5187,2011-07-11,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,7,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.559308 41.678618)
5188,2011-07-11,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,11,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.559308 41.678618)
5189,2011-07-11,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,3,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.559308 41.678618)
5190,2011-07-11,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,0,1,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.64997 41.723195)
5191,2011-07-11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,16,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.666901 41.868077)
5192,2011-07-11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,6,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.666901 41.868077)
5193,2011-07-11,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,4,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.654234 41.793818)
5194,2011-07-11,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,28,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.654234 41.793818)
5195,2011-07-11,"West Garfield Boulevard, Chicago, IL, USA",CULEX TERRITANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,2,11,7,2011,2,90,70,80,70,74.0,0.0,15.0,426,1928,TSRA BR,0.13,29.18,29.81,5.3,24,8.0,28,POINT (-87.654234 41.793818)
5196,2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.60088 41.773215)
5197,2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,14,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.60088 41.773215)
5198,2011-07-15,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,18,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.60088 41.773215)
5199,2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,0,4,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.71678799999999 41.89923)
5200,2011-07-15,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.71678799999999 41.89923)
5201,2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,0,3,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.68826700000002 41.903002)
5202,2011-07-15,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.68826700000002 41.903002)
5203,2011-07-15,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,65,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.654224 41.867108)
5204,2011-07-15,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.654224 41.867108)
5205,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,4,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.696269 41.868142)
5206,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,6,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.696269 41.868142)
5207,2011-07-15,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,4,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.696269 41.868142)
5208,2011-07-15,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.655232 41.896282)
5209,2011-07-15,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,0,1,15,7,2011,1,87,70,79,60,66.0,0.0,14.0,429,1926, ,0.05,29.27,29.98,5.4,9,6.7,28,POINT (-87.66214000000002 42.010412)
5210,2011-07-15,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.75615500000001 41.904194)
5211,2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,4,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.701431 41.906638)
5212,2011-07-15,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.701431 41.906638)
5213,2011-07-15,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.66805500000002 41.912563)
5214,2011-07-15,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,0,3,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.66805500000002 41.912563)
5215,2011-07-15,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.726737 41.911824)
5216,2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,48,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.666014 41.720848)
5217,2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,28,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.666014 41.720848)
5218,2011-07-15,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.666014 41.720848)
5219,2011-07-15,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,0,3,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.67145699999998 41.94722700000001)
5220,2011-07-15,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.67145699999998 41.94722700000001)
5221,2011-07-15,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,11,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.632085 41.921965)
5222,2011-07-15,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,17,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.632085 41.921965)
5223,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,3,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.679447 41.801179)
5224,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,5,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.679447 41.801179)
5225,2011-07-15,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,0,9,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.679447 41.801179)
5226,2011-07-15,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,0,16,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.56566600000002 41.704572)
5227,2011-07-15,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,0,28,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.56566600000002 41.704572)
5228,2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,6,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.71627700000001 41.846075)
5229,2011-07-15,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,5,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.71627700000001 41.846075)
5230,2011-07-15,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.65449100000002 41.891118)
5231,2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,1,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.70011700000001 41.932094)
5232,2011-07-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,2,15,7,2011,2,86,71,79,60,67.0,0.0,14.0,429,1926, ,0.0,29.33,29.96,6.2,10,6.8,28,POINT (-87.70011700000001 41.932094)
5233,2011-07-15,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,0,5,15,7,2011,1,87,70,79,60,66.0,0.0,14.0,429,1926, ,0.05,29.27,29.98,5.4,9,6.7,28,POINT (-87.79489599999999 41.94016)
